latitude,longitude,point_number
67.23723723723724,41.57464553794829,234
67.22122122122121,41.57464553794829,235
67.2052052052052,41.57464553794829,236
67.1891891891892,41.57464553794829,237
67.17317317317317,41.57464553794829,238
67.15715715715716,41.57464553794829,239
67.14114114114113,41.57464553794829,240
67.12512512512512,41.57464553794829,241
67.10910910910911,41.618015012510426,242
67.09309309309309,41.618015012510426,243
67.07707707707708,41.618015012510426,244
67.06106106106105,41.618015012510426,245
67.04504504504504,41.618015012510426,246
67.02902902902903,41.618015012510426,247
67.01301301301301,41.618015012510426,248
66.996996996997,41.618015012510426,249
66.98098098098097,41.618015012510426,250
66.96496496496496,41.66138448707256,251
66.94894894894895,41.66138448707256,252
66.93293293293293,41.66138448707256,253
66.91691691691692,41.66138448707256,254
66.9009009009009,41.66138448707256,255
66.88488488488488,41.618015012510426,256
66.86886886886887,41.57464553794829,257
66.85285285285285,41.57464553794829,258
66.83683683683684,41.53127606338616,259
66.82082082082081,41.48790658882402,260
66.8048048048048,41.48790658882402,261
66.78878878878879,41.444537114261884,262
66.77277277277277,41.40116763969975,263
66.75675675675676,41.357798165137616,264
66.74074074074073,41.357798165137616,265
66.72472472472472,41.31442869057548,266
66.70870870870871,41.27105921601334,267
66.69269269269269,41.27105921601334,268
66.67667667667668,41.22768974145121,269
66.66066066066065,41.184320266889074,270
66.64464464464464,41.184320266889074,271
66.62862862862863,41.14095079232694,272
66.61261261261261,41.097581317764806,273
66.5965965965966,41.054211843202665,274
66.58058058058057,41.054211843202665,275
66.56456456456456,41.01084236864053,276
66.54854854854855,40.9674728940784,277
66.53253253253253,40.9674728940784,278
66.51651651651652,40.924103419516264,279
66.5005005005005,40.88073394495413,280
66.48448448448448,40.88073394495413,281
66.46846846846847,40.837364470392,282
66.45245245245245,40.79399499582986,283
66.43643643643644,40.75062552126772,284
66.42042042042041,40.75062552126772,285
66.4044044044044,40.70725604670559,286
66.38838838838839,40.663886572143454,287
66.37237237237237,40.663886572143454,288
66.35635635635636,40.62051709758132,289
66.34034034034033,40.57714762301919,290
66.32432432432432,40.57714762301919,291
66.30830830830831,40.533778148457046,292
66.29229229229229,40.49040867389491,293
66.27627627627628,40.44703919933278,294
66.26026026026025,40.403669724770644,295
66.24424424424424,40.36030025020851,296
66.22822822822823,40.31693077564637,297
66.21221221221221,40.273561301084236,298
66.1961961961962,40.2301918265221,299
66.18018018018017,40.18682235195997,300
66.16416416416416,40.143452877397834,301
66.14814814814815,40.10008340283569,302
66.13213213213213,40.10008340283569,303
66.11611611611612,40.10008340283569,304
66.1001001001001,40.10008340283569,305
66.08408408408408,40.10008340283569,306
66.06806806806807,40.10008340283569,307
66.05205205205205,40.10008340283569,308
66.03603603603604,40.10008340283569,309
66.02002002002001,40.10008340283569,310
66.004004004004,40.10008340283569,311
65.98798798798799,40.10008340283569,312
65.97197197197197,40.10008340283569,313
65.95595595595596,40.10008340283569,314
65.93993993993993,40.10008340283569,315
65.92392392392392,40.10008340283569,316
65.90790790790791,40.05671392827356,317
65.89189189189189,40.05671392827356,318
65.87587587587588,40.05671392827356,319
65.85985985985985,40.05671392827356,320
65.84384384384384,40.05671392827356,321
65.82782782782783,40.05671392827356,322
65.81181181181181,40.05671392827356,323
65.7957957957958,40.05671392827356,324
65.77977977977977,40.05671392827356,325
65.76376376376376,40.05671392827356,326
65.74774774774775,40.05671392827356,327
65.73173173173173,40.05671392827356,328
65.71571571571572,40.05671392827356,329
65.69969969969969,40.05671392827356,330
65.68368368368368,40.05671392827356,331
65.66766766766767,40.013344453711426,332
65.66766766766767,39.96997497914929,333
65.65165165165165,39.92660550458716,334
65.63563563563564,39.88323603002502,335
65.61961961961961,39.83986655546289,336
65.6036036036036,39.79649708090075,337
65.58758758758759,39.79649708090075,338
65.57157157157157,39.753127606338616,339
65.55555555555556,39.753127606338616,340
